,PRODUCT_LIBRARY_KEY,CLIENT_ID,PRODUCT_DESCRIPTION_x,SIZE_RAW_x,SIZE_VALUE,PACK_RAW_x,AGE,ProductKey,PRODUCT_DESCRIPTION_y,SIZE_RAW_y,PACK_RAW_y
3008,6654,,L10 PREMIUM MALBEC,750M,0.75,6.0,,6654,L10 PREMIUM MALBEC,750M,6.0
3009,6655,,L10 BY BIANCHI MALBEC,750M,0.75,6.0,,6655,L10 BY BIANCHI MALBEC,750M,6.0
3010,6656,,CORRALILLO SYRAH,750M,0.75,12.0,,6656,CORRALILLO SYRAH,750M,12.0
3011,6657,,GEYSER PEAK WALKING TREE CAB,750M,0.75,6.0,,6657,GEYSER PEAK WALKING TREE CAB,750M,6.0
3012,6658,,GEYSER PEAK CAB,750M,0.75,12.0,,6658,GEYSER PEAK CAB,750M,12.0
3013,6659,,GEYSER PEAK WALKING TREE CAB,750M,0.75,12.0,,6659,GEYSER PEAK WALKING TREE CAB,750M,12.0
3014,6660,,GEYSER PEAK CHARD,750M,0.75,12.0,,6660,GEYSER PEAK CHARD,750M,12.0
3015,6661,,GEYSER PEAK SAUV BL,750M,0.75,12.0,,6661,GEYSER PEAK SAUV BL,750M,12.0
3016,6662,,GEYSER PEAK P GRIGIO,750M,0.75,12.0,,6662,GEYSER PEAK P GRIGIO,750M,12.0
3017,6663,,L10 PREMIUM MALBEC,750M,0.75,6.0,,6663,L10 PREMIUM MALBEC,750M,6.0
3018,6664,,H SAO MIGUEL RSV,750M,0.75,6.0,,6664,H SAO MIGUEL RSV,750M,6.0
3019,6665,,FLORINDA CAVA BRUT,750M,0.75,12.0,,6665,FLORINDA CAVA BRUT,750M,12.0
3020,6666,,PERINI FRACAO UNICA CAB,750M,0.75,6.0,,6666,PERINI FRACAO UNICA CAB,750M,6.0
3021,6667,,TROPICAL PASSION FRUIT MOSCATO,750M,0.75,12.0,,6667,TROPICAL PASSION FRUIT MOSCATO,750M,12.0
3022,6668,,QUINTA DO VALLADO RED,750M,0.75,12.0,,6668,QUINTA DO VALLADO RED,750M,12.0
3023,6669,,SIMONSIG RED HILL PINOTAGE EST,750M,0.75,6.0,,6669,SIMONSIG RED HILL PINOTAGE EST,750M,6.0
3024,6670,,ATTILIO GHISOLFI BUSSIA BAROLO,750M,0.75,12.0,,6670,ATTILIO GHISOLFI BUSSIA BAROLO,750M,12.0
3025,6671,,TROPICAL STRBRY MOSCATO,750M,0.75,12.0,,6671,TROPICAL STRBRY MOSCATO,750M,12.0
3026,6672,,EPONYMOUS CAB,750M,0.75,12.0,,6672,EPONYMOUS CAB,750M,12.0
3027,6673,,FIGUERO 12 CRIANZA TEMP,750M,0.75,12.0,,6673,FIGUERO 12 CRIANZA TEMP,750M,12.0
3028,6674,,KAY BROS BSKT PRESS SHIRAZ,750M,0.75,12.0,,6674,KAY BROS BSKT PRESS SHIRAZ,750M,12.0
3029,6675,,LEAPING HORSE CALIF P GRIGIO,750M,0.75,12.0,,6675,LEAPING HORSE CALIF P GRIGIO,750M,12.0
3030,6676,,EPONYMOUS CAB FRANC,750M,0.75,12.0,,6676,EPONYMOUS CAB FRANC,750M,12.0
3031,6677,,ATTILIO GHISOLFI BRICCO VISETT,750M,0.75,12.0,,6677,ATTILIO GHISOLFI BRICCO VISETT,750M,12.0
3032,6678,,ATTILIO GHISOL LANGHE NEBBIOLO,750M,0.75,12.0,,6678,ATTILIO GHISOL LANGHE NEBBIOLO,750M,12.0
3033,6679,,PERINI QUATRO FINE DRY RED,750M,0.75,4.0,,6679,PERINI QUATRO FINE DRY RED,750M,4.0
3034,6680,,KAY BROS BSKT PRESS GRENACHE,750M,0.75,12.0,,6680,KAY BROS BSKT PRESS GRENACHE,750M,12.0
3035,6681,,TRACKERS CROSSING SHIRAZ,750M,0.75,12.0,,6681,TRACKERS CROSSING SHIRAZ,750M,12.0
3036,6682,,HARDYS WHISKERS PORT,750M,0.75,12.0,,6682,HARDYS WHISKERS PORT,750M,12.0
3037,6683,,SAO MIGUEL SUL RED,750M,0.75,12.0,,6683,SAO MIGUEL SUL RED,750M,12.0
3038,6684,,H SAO MIGUEL ESCOLHA EOLOG 14,750M,0.75,12.0,,6684,H SAO MIGUEL ESCOLHA EOLOG 14,750M,12.0
3039,6685,,STONES GINGER WINE,750M,0.75,12.0,,6685,STONES GINGER WINE,750M,12.0
3040,6686,,REAL COMPANIA ROSADO,750M,0.75,12.0,,6686,REAL COMPANIA ROSADO,750M,12.0
3041,6687,,REAL COMPANIA GARNACHA,750M,0.75,12.0,,6687,REAL COMPANIA GARNACHA,750M,12.0
3042,6688,,PARSONS FLAT CAB/SHIRAZ,750M,0.75,12.0,,6688,PARSONS FLAT CAB/SHIRAZ,750M,12.0
3043,6689,,PASCUAL TOSO MAGDALENA MALBEC,750M,0.75,6.0,,6689,PASCUAL TOSO MAGDALENA MALBEC,750M,6.0
3044,6690,,EPONYMOUS MACALLISTER RED BLND,750M,0.75,12.0,,6690,EPONYMOUS MACALLISTER RED BLND,750M,12.0
3045,6691,,BIANCHI FAMIGLIA CAB,750M,0.75,12.0,,6691,BIANCHI FAMIGLIA CAB,750M,12.0
3046,6692,,L10 PREMIUM MALBEC,750M,0.75,6.0,,6692,L10 PREMIUM MALBEC,750M,6.0
3047,6693,,PASCUAL TOSO ALTA CAB,750M,0.75,6.0,,6693,PASCUAL TOSO ALTA CAB,750M,6.0
3048,6694,,LUCAS & LEWELLEN S BAR SAUV BL,750M,0.75,12.0,,6694,LUCAS & LEWELLEN S BAR SAUV BL,750M,12.0
3049,6695,,LUCAS & LEWELLEN S BARB CHARD,750M,0.75,12.0,,6695,LUCAS & LEWELLEN S BARB CHARD,750M,12.0
3050,6696,,LUCAS & LEWELLEN S BARB P NOIR,750M,0.75,12.0,,6696,LUCAS & LEWELLEN S BARB P NOIR,750M,12.0
3051,6697,,LUCAS & LEWELLEN VLY VIEW CAB,750M,0.75,12.0,,6697,LUCAS & LEWELLEN VLY VIEW CAB,750M,12.0
3052,6698,,CH FERRY LACOMBE MIRA ROSE,750M,0.75,12.0,,6698,CH FERRY LACOMBE MIRA ROSE,750M,12.0
3053,6699,,IRONSTONE CAB,750M,0.75,12.0,,6699,IRONSTONE CAB,750M,12.0
3054,6700,,IRONSTONE CAB FRANC,750M,0.75,12.0,,6700,IRONSTONE CAB FRANC,750M,12.0
3055,6701,,IRONSTONE CAB FRANC RSV,750M,0.75,6.0,,6701,IRONSTONE CAB FRANC RSV,750M,6.0
3056,6702,,IRONSTONE CHARD RSV,750M,0.75,6.0,,6702,IRONSTONE CHARD RSV,750M,6.0
3057,6703,,IRONSTONE CHARD,750M,0.75,12.0,,6703,IRONSTONE CHARD,750M,12.0
3058,6704,,IRONSTONE CAB RSV,750M,0.75,6.0,,6704,IRONSTONE CAB RSV,750M,6.0
3059,6705,,IRONSTONE MERLOT,750M,0.75,12.0,,6705,IRONSTONE MERLOT,750M,12.0
3060,6706,,IRONSTONE P SIRAH,750M,0.75,12.0,,6706,IRONSTONE P SIRAH,750M,12.0
3061,6707,,IRONSTONE LODI P NOIR,750M,0.75,12.0,,6707,IRONSTONE LODI P NOIR,750M,12.0
3062,6708,,IRONSTONE SAUV BL,750M,0.75,12.0,,6708,IRONSTONE SAUV BL,750M,12.0
3063,6709,,IRONSTONE OBSESSION SYMPHONY,750M,0.75,12.0,,6709,IRONSTONE OBSESSION SYMPHONY,750M,12.0
3064,6710,,IRONSTONE OV ZIN,750M,0.75,12.0,,6710,IRONSTONE OV ZIN,750M,12.0
3065,6711,,IRONSTONE OBSESSION RED,750M,0.75,12.0,,6711,IRONSTONE OBSESSION RED,750M,12.0
3066,6712,,IRONSTONE ZIN OV RSV,750M,0.75,6.0,,6712,IRONSTONE ZIN OV RSV,750M,6.0
3067,6713,,LEAPING HORSE CHARD,750M,0.75,12.0,,6713,LEAPING HORSE CHARD,750M,12.0
3068,6714,,LEAPING HORSE CAB,750M,0.75,12.0,,6714,LEAPING HORSE CAB,750M,12.0
3069,6715,,LEAPING HORSE MERLOT,750M,0.75,12.0,,6715,LEAPING HORSE MERLOT,750M,12.0
3070,6716,,LEAPING HORSE CALIF RED BLND,750M,0.75,12.0,,6716,LEAPING HORSE CALIF RED BLND,750M,12.0
3071,6717,,MUD HOUSE SAUV BL,750M,0.75,12.0,,6717,MUD HOUSE SAUV BL,750M,12.0
3072,6718,,PAZO CILLEIRO ALBARINO,750M,0.75,12.0,,6718,PAZO CILLEIRO ALBARINO,750M,12.0
3073,6719,,HAY MAKER SAUV BL,750M,0.75,12.0,,6719,HAY MAKER SAUV BL,750M,12.0
3074,6720,,TRACKERS CROSSING CAB,750M,0.75,12.0,,6720,TRACKERS CROSSING CAB,750M,12.0
3075,6721,,TRACKERS CROSSING CHARD,750M,0.75,12.0,,6721,TRACKERS CROSSING CHARD,750M,12.0
3076,6722,,ST HALLETT FAITH SHIRAZ,750M,0.75,12.0,,6722,ST HALLETT FAITH SHIRAZ,750M,12.0
3077,6723,,ST HALLETT OV GRENACHE,750M,0.75,6.0,,6723,ST HALLETT OV GRENACHE,750M,6.0
3078,6724,,ST HALLETT BLACKWEL CLY SHIRAZ,750M,0.75,12.0,,6724,ST HALLETT BLACKWEL CLY SHIRAZ,750M,12.0
3079,6725,,PASCUAL TOSO FINCA PEDGREGAL,750M,0.75,6.0,,6725,PASCUAL TOSO FINCA PEDGREGAL,750M,6.0
3080,6726,,BIANCHI ENZO RED,750M,0.75,6.0,,6726,BIANCHI ENZO RED,750M,6.0
3081,6727,,H SAO MIGUEL RSV,750M,0.75,6.0,,6727,H SAO MIGUEL RSV,750M,6.0
3082,6728,,QUINTA DO VALLADO TOURIGA,750M,0.75,6.0,,6728,QUINTA DO VALLADO TOURIGA,750M,6.0
3083,6729,,CONDE DE LOS ANDES TEMP,750M,0.75,6.0,,6729,CONDE DE LOS ANDES TEMP,750M,6.0
3084,6730,,IRONSTONE CAB RSV,750M,0.75,6.0,,6730,IRONSTONE CAB RSV,750M,6.0
3085,6731,,TWO ANGELS P SIRAH,750M,0.75,12.0,,6731,TWO ANGELS P SIRAH,750M,12.0
3086,6732,,GUSTAVE LORENTZ P GRIS RSV,750M,0.75,12.0,,6732,GUSTAVE LORENTZ P GRIS RSV,750M,12.0
3087,6733,,TWO ANGELS P SIRAH,750M,0.75,12.0,,6733,TWO ANGELS P SIRAH,750M,12.0
3088,6734,,KAROLYI GRUNER VELTLINER,750M,0.75,12.0,,6734,KAROLYI GRUNER VELTLINER,750M,12.0
3089,6735,,EPONYMOUS CAB,750M,0.75,12.0,,6735,EPONYMOUS CAB,750M,12.0
3090,6736,,SHIRVINGTON CAB,750M,0.75,6.0,,6736,SHIRVINGTON CAB,750M,6.0
3091,6737,,BIANCHI VALENTIN MALBEC,750M,0.75,12.0,,6737,BIANCHI VALENTIN MALBEC,750M,12.0
3092,6738,,FIGUERO 12 CRIANZA TEMP,750M,0.75,12.0,,6738,FIGUERO 12 CRIANZA TEMP,750M,12.0
3093,6739,,TROPICAL GRPFRT MOSCATO,750M,0.75,12.0,,6739,TROPICAL GRPFRT MOSCATO,750M,12.0
3094,6740,,CORRALILLO SYRAH,750M,0.75,12.0,,6740,CORRALILLO SYRAH,750M,12.0
3095,6741,,SAO MIGUEL ROSE,750M,0.75,12.0,,6741,SAO MIGUEL ROSE,750M,12.0
3096,6742,,SAMUEL CHARLES OAK KNOLL CAB,750M,0.75,12.0,,6742,SAMUEL CHARLES OAK KNOLL CAB,750M,12.0
3097,6743,,CORRALILLO P NOIR,750M,0.75,12.0,,6743,CORRALILLO P NOIR,750M,12.0
3098,6744,,MATETIC EQ COASTAL SAUV BL,750M,0.75,12.0,,6744,MATETIC EQ COASTAL SAUV BL,750M,12.0
3099,6745,,GUSTAVE LORENTZ P BLANC RSV,750M,0.75,12.0,,6745,GUSTAVE LORENTZ P BLANC RSV,750M,12.0
3100,6746,,FRATELLI MONTEPULCIANO,750M,0.75,12.0,,6746,FRATELLI MONTEPULCIANO,750M,12.0
3101,6747,,FRATELLI P GRIGIO,750M,0.75,12.0,,6747,FRATELLI P GRIGIO,750M,12.0
3102,6748,,KIRKLAND SIG RIOJA RSV QS,750M,0.75,12.0,,6748,KIRKLAND SIG RIOJA RSV QS,750M,12.0
3103,6749,,FIGUERO 12 CRIANZA TEMP,750M,0.75,12.0,,6749,FIGUERO 12 CRIANZA TEMP,750M,12.0
3104,6750,,BIANCHI FAMIGLIA CAB,750M,0.75,12.0,,6750,BIANCHI FAMIGLIA CAB,750M,12.0
3105,6751,,BIANCHI FAMIGLIA MALBEC,750M,0.75,12.0,,6751,BIANCHI FAMIGLIA MALBEC,750M,12.0
3106,6752,,GUSTAVE LORENTZ P GRIS RSV,750M,0.75,12.0,,6752,GUSTAVE LORENTZ P GRIS RSV,750M,12.0
3107,6753,,BIANCHI LACREDO RED BLEND,750M,0.75,12.0,,6753,BIANCHI LACREDO RED BLEND,750M,12.0
3108,6754,,BOSIO TRFLE HNTER LEDA BARBERA,750M,0.75,12.0,,6754,BOSIO TRFLE HNTER LEDA BARBERA,750M,12.0
3109,6755,,TERRAPURA SAUV BL,750M,0.75,12.0,,6755,TERRAPURA SAUV BL,750M,12.0
3110,6756,,TERRAPURA P NOIR,750M,0.75,12.0,,6756,TERRAPURA P NOIR,750M,12.0
3111,6757,,NEW AGE ROSE,750M,0.75,12.0,,6757,NEW AGE ROSE,750M,12.0
3112,6758,,NEW AGE RED,750M,0.75,12.0,,6758,NEW AGE RED,750M,12.0
3113,6759,,BODEGAS MURIEL CRIANZA,750M,0.75,12.0,,6759,BODEGAS MURIEL CRIANZA,750M,12.0
3114,6760,,BODEGAS MURIEL RSV,750M,0.75,12.0,,6760,BODEGAS MURIEL RSV,750M,12.0
3115,6761,,BODEGAS MURIEL BLANCO,750M,0.75,12.0,,6761,BODEGAS MURIEL BLANCO,750M,12.0
3116,6762,,BODEGAS MURIEL JME GARNACHA,750M,0.75,6.0,,6762,BODEGAS MURIEL JME GARNACHA,750M,6.0
3117,6763,,BODEGAS MURIEL TEMP GR RSV,750M,0.75,12.0,,6763,BODEGAS MURIEL TEMP GR RSV,750M,12.0
3118,6764,,ELSA MALBEC,750M,0.75,12.0,,6764,ELSA MALBEC,750M,12.0
3119,6765,,SENSUAL MALBEC,750M,0.75,12.0,,6765,SENSUAL MALBEC,750M,12.0
3120,6766,,SENSUAL CAB,750M,0.75,12.0,,6766,SENSUAL CAB,750M,12.0
3121,6767,,SIMONSIG CHENIN BL,750M,0.75,12.0,,6767,SIMONSIG CHENIN BL,750M,12.0
3122,6768,,EPONYMOUS CAB,750M,0.75,12.0,,6768,EPONYMOUS CAB,750M,12.0
3123,6769,,SIMONSIG PINOTAGE EST,750M,0.75,12.0,,6769,SIMONSIG PINOTAGE EST,750M,12.0
3124,6770,,SIMONSIG CAB/SHIRAZ,750M,0.75,12.0,,6770,SIMONSIG CAB/SHIRAZ,750M,12.0
3125,6771,,TWO ANGELS SAUV BL,750M,0.75,12.0,,6771,TWO ANGELS SAUV BL,750M,12.0
3126,6772,,TWO ANGELS P SIRAH,750M,0.75,12.0,,6772,TWO ANGELS P SIRAH,750M,12.0
3127,6773,,MATETIC EQ P NOIR,750M,0.75,12.0,,6773,MATETIC EQ P NOIR,750M,12.0
3128,6774,,VILA NOVA VINHO VERDE WHT,750M,0.75,12.0,,6774,VILA NOVA VINHO VERDE WHT,750M,12.0
3129,6775,,VILA NOVA DOURO RED BLND,750M,0.75,12.0,,6775,VILA NOVA DOURO RED BLND,750M,12.0
3130,6776,,VINA EGUIA TEMP RSV,750M,0.75,12.0,,6776,VINA EGUIA TEMP RSV,750M,12.0
3131,6777,,MATETIC EQ COASTAL SAUV BL,750M,0.75,12.0,,6777,MATETIC EQ COASTAL SAUV BL,750M,12.0
3132,6778,,TROPICAL PASSION FRUIT MOSCATO,750M,0.75,12.0,,6778,TROPICAL PASSION FRUIT MOSCATO,750M,12.0
3133,6779,,VINA EGUIA RIOJA TEMP,750M,0.75,12.0,,6779,VINA EGUIA RIOJA TEMP,750M,12.0
3134,6780,,TROPICAL MANGO MOSCATO,750M,0.75,12.0,,6780,TROPICAL MANGO MOSCATO,750M,12.0
3135,6781,,LUCA BOSIO BARBERA D ASTI,750M,0.75,12.0,,6781,LUCA BOSIO BARBERA D ASTI,750M,12.0
3136,6782,,LUCA BOSIO EGIDIO BARB D ALBA,750M,0.75,12.0,,6782,LUCA BOSIO EGIDIO BARB D ALBA,750M,12.0
3137,6783,,EPONYMOUS SPRING MTN CAB,750M,0.75,12.0,,6783,EPONYMOUS SPRING MTN CAB,750M,12.0
3138,6784,,TWO ANGELS MAYACAMAS CAB,750M,0.75,12.0,,6784,TWO ANGELS MAYACAMAS CAB,750M,12.0
3139,6785,,QUINTA DO VALLADO TAWNY 10YR,500M,,6.0,,6785,QUINTA DO VALLADO TAWNY 10YR,500M,6.0
3140,6786,,LUCA BOSIO BAROLO DOCG,750M,0.75,12.0,,6786,LUCA BOSIO BAROLO DOCG,750M,12.0
3141,6787,,HENRYS DRIVE H SYRAH,750M,0.75,12.0,,6787,HENRYS DRIVE H SYRAH,750M,12.0
3142,6788,,PILLAR BOX RED,750M,0.75,12.0,,6788,PILLAR BOX RED,750M,12.0
3143,6789,,GUSTAVE LORENTZ CREMANT BRUT,750M,0.75,12.0,,6789,GUSTAVE LORENTZ CREMANT BRUT,750M,12.0
3144,6790,,H SAO MIGUEL RSV,750M,0.75,12.0,,6790,H SAO MIGUEL RSV,750M,12.0
3145,6791,,FOPPIANO PETITE SYRAH,750M,0.75,12.0,,6791,FOPPIANO PETITE SYRAH,750M,12.0
3146,6792,,FOPPIANO LOT 96 RED,750M,0.75,12.0,,6792,FOPPIANO LOT 96 RED,750M,12.0
3147,6793,,FOPPIANO CHARD,750M,0.75,12.0,,6793,FOPPIANO CHARD,750M,12.0
3148,6794,,FOPPIANO SAUV BL,750M,0.75,12.0,,6794,FOPPIANO SAUV BL,750M,12.0
3149,6795,,CONDE DE LOS ANDES TEMP,750M,0.75,6.0,,6795,CONDE DE LOS ANDES TEMP,750M,6.0
3150,6796,,FOPPIANO CHARD,750M,0.75,12.0,,6796,FOPPIANO CHARD,750M,12.0
3151,6797,,CH FERRY LACOMBE MIRA ROSE,750M,0.75,12.0,,6797,CH FERRY LACOMBE MIRA ROSE,750M,12.0
3152,6798,,FOPPIANO RR ZIN,750M,0.75,12.0,,6798,FOPPIANO RR ZIN,750M,12.0
3153,6799,,FOPPIANO P NOIR,750M,0.75,12.0,,6799,FOPPIANO P NOIR,750M,12.0
3154,6800,,PASCUAL TOSO MAGDALENA MALBEC,750M,0.75,6.0,,6800,PASCUAL TOSO MAGDALENA MALBEC,750M,6.0
3155,6801,,CORRALILLO WINEMAKERS RED BLND,750M,0.75,12.0,,6801,CORRALILLO WINEMAKERS RED BLND,750M,12.0
3156,6802,,PASCUAL TOSO ALTA CAB,750M,0.75,6.0,,6802,PASCUAL TOSO ALTA CAB,750M,6.0
3157,6803,,LUCA BOSIO DARK SWT RED,750M,0.75,12.0,,6803,LUCA BOSIO DARK SWT RED,750M,12.0
3158,6804,,LUCA BOSIO BLK SWT RED,750M,0.75,12.0,,6804,LUCA BOSIO BLK SWT RED,750M,12.0
3159,6805,,LUCA BOSIO ROSSO SEMI SWT RED,750M,0.75,12.0,,6805,LUCA BOSIO ROSSO SEMI SWT RED,750M,12.0
3160,6806,,GUSTAVE LORENTZ GEWURZ RSV,750M,0.75,12.0,,6806,GUSTAVE LORENTZ GEWURZ RSV,750M,12.0
3161,6807,,LUCAS & LEWELLEN CDS CAB,750M,0.75,6.0,,6807,LUCAS & LEWELLEN CDS CAB,750M,6.0
3162,6808,,ECHO FALLS RASP & CURR FUSION,750M,0.75,6.0,,6808,ECHO FALLS RASP & CURR FUSION,750M,6.0
3163,6809,,LUCAS & LEWELLEN ROSE OF PNOIR,750M,0.75,12.0,,6809,LUCAS & LEWELLEN ROSE OF PNOIR,750M,12.0
3164,6810,,BIANCHI PARTICULAR MALBEC,750M,0.75,6.0,,6810,BIANCHI PARTICULAR MALBEC,750M,6.0
3165,6811,,LUCAS & LEWELLEN HDN ASSET RED,750M,0.75,12.0,,6811,LUCAS & LEWELLEN HDN ASSET RED,750M,12.0
3166,6812,,LUCA BOSIO BAROLO DOCG,750M,0.75,12.0,,6812,LUCA BOSIO BAROLO DOCG,750M,12.0
3167,6813,,HENRYS DRIVE SHIRAZ,750M,0.75,6.0,,6813,HENRYS DRIVE SHIRAZ,750M,6.0
3168,6814,,TROPICAL MANGO MOSCATO,375M,0.375,12.0,,6814,TROPICAL MANGO MOSCATO,375M,12.0
3169,6815,,TROPICAL PASSION FRUIT MOSCATO,375M,0.375,12.0,,6815,TROPICAL PASSION FRUIT MOSCATO,375M,12.0
3170,6816,,VINTAGE LONGBOTTOM H CHARD,750M,0.75,6.0,,6816,VINTAGE LONGBOTTOM H CHARD,750M,6.0
3171,6817,,ROUBINE LA ROSE ROSE,750M,0.75,12.0,,6817,ROUBINE LA ROSE ROSE,750M,12.0
3172,6818,,BIANCHI FAMIGLIA CAB,750M,0.75,12.0,,6818,BIANCHI FAMIGLIA CAB,750M,12.0
3173,6819,,CORRALILLO P NOIR,750M,0.75,12.0,,6819,CORRALILLO P NOIR,750M,12.0
3174,6820,,STANDARD ISSUE CUV PROSECCO,750M,0.75,12.0,,6820,STANDARD ISSUE CUV PROSECCO,750M,12.0
3175,6821,,KIRKLAND SIG RIOJA RSV QS,750M,0.75,12.0,,6821,KIRKLAND SIG RIOJA RSV QS,750M,12.0
3176,6822,,BIANCHI SAN RAF OAS SUR MALBEC,750M,0.75,12.0,,6822,BIANCHI SAN RAF OAS SUR MALBEC,750M,12.0
3177,6823,,STANDARD ISSUE CUV PROSECCO,750M,0.75,12.0,,6823,STANDARD ISSUE CUV PROSECCO,750M,12.0
3178,6824,,CORRALILLO CHARD,750M,0.75,12.0,,6824,CORRALILLO CHARD,750M,12.0
3179,6825,,TROPICAL PCH MOSCATO,750M,0.75,12.0,,6825,TROPICAL PCH MOSCATO,750M,12.0
3180,6826,,TROPICAL CRNBRY MOSCATO,750M,0.75,12.0,,6826,TROPICAL CRNBRY MOSCATO,750M,12.0
3181,6827,,MUD HOUSE CNTRL OTAGO P NOIR,750M,0.75,12.0,,6827,MUD HOUSE CNTRL OTAGO P NOIR,750M,12.0
3182,6828,,ECHO FALLS PCH & MANGO FUSION,750M,0.75,6.0,,6828,ECHO FALLS PCH & MANGO FUSION,750M,6.0
3183,6829,,ECHO FALLS SUMM BERRIES FUSION,750M,0.75,6.0,,6829,ECHO FALLS SUMM BERRIES FUSION,750M,6.0
3184,6830,,DA LUCA SPRK ROSE,750M,0.75,12.0,,6830,DA LUCA SPRK ROSE,750M,12.0
3185,6831,,DA LUCA PROSECCO,750M,0.75,12.0,,6831,DA LUCA PROSECCO,750M,12.0
3186,6832,,ECHO FALLS PCH & MANGO FUSION,750M,0.75,12.0,,6832,ECHO FALLS PCH & MANGO FUSION,750M,12.0
3187,6833,,ECHO FALLS RASP & CURR FUSION,750M,0.75,12.0,,6833,ECHO FALLS RASP & CURR FUSION,750M,12.0
3188,6834,,ECHO FALLS SUMM BERRIES FUSION,750M,0.75,12.0,,6834,ECHO FALLS SUMM BERRIES FUSION,750M,12.0
3189,6835,,GEYSER PEAK CAB,750M,0.75,12.0,,6835,GEYSER PEAK CAB,750M,12.0
3190,6836,,TWO ANGELS P SIRAH,750M,0.75,12.0,,6836,TWO ANGELS P SIRAH,750M,12.0
3191,6837,,BIANCHI VALENTIN CAB,750M,0.75,12.0,,6837,BIANCHI VALENTIN CAB,750M,12.0
3192,6838,,PARINGA SPARK SHIRAZ,750M,0.75,12.0,,6838,PARINGA SPARK SHIRAZ,750M,12.0
3193,6839,,PARINGA SHIRAZ,750M,0.75,12.0,,6839,PARINGA SHIRAZ,750M,12.0
3194,6840,,MORSE CODE CHARD,750M,0.75,12.0,,6840,MORSE CODE CHARD,750M,12.0
3195,6841,,MORSE CODE SHIRAZ,750M,0.75,12.0,,6841,MORSE CODE SHIRAZ,750M,12.0
3196,6842,,2GO MOSCATO FRIZZANTE,187M,0.187,24.0,,6842,2GO MOSCATO FRIZZANTE,187M,24.0
3197,6843,,2GO SECCO FRIZZANTE,187M,0.187,24.0,,6843,2GO SECCO FRIZZANTE,187M,24.0
3198,6844,,2GO MOSCATO FRIZZANTE,187M,0.187,6.0,,6844,2GO MOSCATO FRIZZANTE,187M,6.0
3199,6845,,SHIRVINGTON CAB,750M,0.75,6.0,,6845,SHIRVINGTON CAB,750M,6.0
3200,6846,,SNOWFLAKES SWEET RED WINE,750M,0.75,12.0,,6846,SNOWFLAKES SWEET RED WINE,750M,12.0
3201,6847,,SNOWFLAKES MOSCATO D'ASTI,750M,0.75,12.0,,6847,SNOWFLAKES MOSCATO D'ASTI,750M,12.0
3202,6848,,GEYSER PEAK SAUV BL,750M,0.75,12.0,,6848,GEYSER PEAK SAUV BL,750M,12.0
3203,6849,,BIANCHI VALENTIN MALBEC,750M,0.75,12.0,,6849,BIANCHI VALENTIN MALBEC,750M,12.0
3204,6850,,BIANCHI LEO MALBEC,750M,0.75,6.0,,6850,BIANCHI LEO MALBEC,750M,6.0
3205,6851,,TROPICAL STRBRY MOSCATO,750M,0.75,12.0,,6851,TROPICAL STRBRY MOSCATO,750M,12.0
3206,6852,,TRACKERS CROSSING SHIRAZ,750M,0.75,12.0,,6852,TRACKERS CROSSING SHIRAZ,750M,12.0
3207,6853,,SAO MIGUEL SUL RED,750M,0.75,12.0,,6853,SAO MIGUEL SUL RED,750M,12.0
3208,6854,,H SAO MIGUEL ESCOLHA EOLOG 14,750M,0.75,12.0,,6854,H SAO MIGUEL ESCOLHA EOLOG 14,750M,12.0
3209,6855,,QUINTA DO VALLADO RED,750M,0.75,12.0,,6855,QUINTA DO VALLADO RED,750M,12.0
3210,6856,,TWO ANGELS P SIRAH,750M,0.75,12.0,,6856,TWO ANGELS P SIRAH,750M,12.0
3211,6857,,CORRALILLO CHARD,750M,0.75,12.0,,6857,CORRALILLO CHARD,750M,12.0
3212,6858,,MUD HOUSE SAUV BL,750M,0.75,12.0,,6858,MUD HOUSE SAUV BL,750M,12.0
3213,6859,,MOCHETTO M PINK MOSC/BRACH BL,750M,0.75,12.0,,6859,MOCHETTO M PINK MOSC/BRACH BL,750M,12.0
3214,6860,,PAZO CILLEIRO ALBARINO,750M,0.75,12.0,,6860,PAZO CILLEIRO ALBARINO,750M,12.0
3215,6861,,SPANISH SONS TEMP,750M,0.75,12.0,,6861,SPANISH SONS TEMP,750M,12.0
3216,6862,,HAY MAKER SAUV BL,750M,0.75,12.0,,6862,HAY MAKER SAUV BL,750M,12.0
3217,6863,,TRACKERS CROSSING CAB,750M,0.75,12.0,,6863,TRACKERS CROSSING CAB,750M,12.0
3218,6864,,TRACKERS CROSSING CHARD,750M,0.75,12.0,,6864,TRACKERS CROSSING CHARD,750M,12.0
3219,6865,,CONDE DE LOS ANDES TEMP,750M,0.75,6.0,,6865,CONDE DE LOS ANDES TEMP,750M,6.0
3220,6866,,BIANCHI FAMIGLIA RED BLND,750M,0.75,12.0,,6866,BIANCHI FAMIGLIA RED BLND,750M,12.0
3221,6867,,TWO ANGELS P SIRAH,750M,0.75,12.0,,6867,TWO ANGELS P SIRAH,750M,12.0
3222,6868,,TWO ANGELS P SIRAH,750M,0.75,12.0,,6868,TWO ANGELS P SIRAH,750M,12.0
3223,6869,,KAROLYI GRUNER VELTLINER,750M,0.75,12.0,,6869,KAROLYI GRUNER VELTLINER,750M,12.0
3224,6870,,GROOVEE GRUNER VELTLINER,750M,0.75,12.0,,6870,GROOVEE GRUNER VELTLINER,750M,12.0
