ProductKey,PRODUCT_ID,PRODUCT_DESCRIPTION,SIZE_RAW,SIZE_VALUE,PACK_RAW,PACK,STRENGTH,PROVIDER_SOURCE_ID,PROVIDER_ID,CLIENT_ID,SOURCE_SYSTEM_ID,UNIVERSAL_PROD_CODE,ACTIVE_FLAG,CREATE_DATE,AUTOMAP_ID,MANUFACTURER_NAME,CATEGORY_LEVEL_LL_DESCR,BRAND_LEVEL_LL_DESCR
3733,50074678,G DUB BEAUJLAS FLOWER,750 M,0.7500,012,12.00,00000,27619,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3734,50077836,G DUB BEAUJLAS FLOWER,750 M,0.7500,012,12.00,00000,27619,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3735,50080828,G DUB BEAUJLAS NOUV WHOLE FOODS,750 M,0.7500,012,12.00,00000,27619,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3736,50080830,G DUB BEAUJLAS NOUV COSTCO,750 M,0.7500,012,12.00,00000,27619,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3737,50061267,KIRKLAND RIOJA,750 M,0.7500,012,12.00,00000,28209,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3738,50072119,G DUB BEAUJLAS NOUV WHOLE FOODS,750 M,0.7500,012,12.00,00000,28209,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3739,50072120,G DUB BEAUJLAS NOUV ROSE WHOLE FOODS,750 M,0.7500,012,12.00,00000,28209,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3740,50074554,G DUB BEAUJLAS NOUV TRAY,750 M,0.7500,012,12.00,00000,28209,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3741,50074555,G DUB BEAUJLAS NOUV,750 M,0.7500,012,12.00,00000,28209,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3742,50074556,G DUB BEAUJLAS NOUV ROSE,750 M,0.7500,012,12.00,00000,28209,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3743,50074678,G DUB BEAUJLAS FLOWER,750 M,0.7500,012,12.00,00000,28209,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3744,50032676,Stones Ginger Wine 750/12,750 M,0.7500,012,12.00,00000,28405,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3745,50061266,CLUB/COSTCO G DUB BEAUJLAS NOUV,750 M,0.7500,012,12.00,00000,28405,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3746,50061267,KIRKLAND RIOJA,750 M,0.7500,012,12.00,00000,28405,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3747,50061268,G DUB BEAUJ 6/4PK,187 M,NULL,024,24.00,00000,28405,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3748,50061269,G DUB BEAUJ NOUVEAU,750 M,0.7500,012,12.00,00000,28405,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3749,50061270,G DUB BEAUJ NOUVEAU,750 M,0.7500,012,12.00,00000,28405,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3750,50061271,G DUB BEAUJLAS NOUV,750 M,0.7500,012,12.00,00000,28405,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3751,50061272,G DUB BEAUJLAS NOUV,750 M,0.7500,012,12.00,00000,28405,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3752,50061273,G DUB BEAUJLAS NOUV ROSE,750 M,0.7500,012,12.00,00000,28405,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3753,50061274,G DUB BEAUJLAS NOUV WHOLE FOODS,750 M,0.7500,012,12.00,00000,28405,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3754,50061275,G DUB BEAUJLAS VILLAGES,750 M,0.7500,012,12.00,00000,28405,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3755,50061276,G DUB BEAUJLAS FLOWER,750 M,0.7500,012,12.00,00000,28405,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3756,50061277,G DUB BEAUJLAS FLOWER,750 M,0.7500,012,12.00,00000,28405,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3757,50061278,G DUB CAB SAUV,750 M,0.7500,012,12.00,00000,28405,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3758,50061279,G DUB COTE DU RHONE ROUGE,750 M,0.7500,012,12.00,00000,28405,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3759,50061280,G DUB WH BLEND,1.5 L,1.5000,006,6.00,00000,28405,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3760,50061281,G DUB MACON VILLAGE,750 M,0.7500,012,12.00,00000,28405,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3761,50061282,G DUB BEAUJLAS MORGON FLOWER,750 M,0.7500,012,12.00,00000,28405,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3762,50061283,G DUB BEAUJLAS MORGON JEAN DESC,750 M,0.7500,012,12.00,00000,28405,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3763,50061284,G DUB MORGON JEAN DESCOMBES,750 M,0.7500,012,12.00,00000,28405,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3764,50061285,G DUB PINOT NOIR,750 M,0.7500,012,12.00,00000,28405,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3765,50061286,G DUB P FUISSE,750 M,0.7500,012,12.00,00000,28405,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3766,50061287,G DUB RED TABLE,1.5 L,1.5000,006,6.00,00000,28405,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3767,50061288,G DUB RED TABLE,750 M,0.7500,012,12.00,00000,28405,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3768,50061290,G DUB BEAUJLAS NOUV WHOLE FOODS,750 M,0.7500,012,12.00,00000,28405,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3769,50061291,G DUB WHITE TABLE,750 M,0.7500,012,12.00,00000,28405,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3770,50061292,ZZ G DUB MORGON DES VERSAUDS,750 M,0.7500,012,12.00,00000,28405,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3771,50072119,G DUB BEAUJLAS NOUV WHOLE FOODS,750 M,0.7500,012,12.00,00000,28405,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3772,50072120,G DUB BEAUJLAS NOUV ROSE WHOLE FOODS,750 M,0.7500,012,12.00,00000,28405,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3773,50074554,G DUB BEAUJLAS NOUV TRAY,750 M,0.7500,012,12.00,00000,28405,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3774,50074555,G DUB BEAUJLAS NOUV,750 M,0.7500,012,12.00,00000,28405,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3775,50074556,G DUB BEAUJLAS NOUV ROSE,750 M,0.7500,012,12.00,00000,28405,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3776,50074678,G DUB BEAUJLAS FLOWER,750 M,0.7500,012,12.00,00000,28405,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3777,50077836,G DUB BEAUJLAS FLOWER,750 M,0.7500,012,12.00,00000,28405,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3778,50080828,G DUB BEAUJLAS NOUV WHOLE FOODS,750 M,0.7500,012,12.00,00000,28405,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3779,50080830,G DUB BEAUJLAS NOUV COSTCO,750 M,0.7500,012,12.00,00000,28405,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3780,50080834,G DUB BEAUJLAS NOUV,750 M,0.7500,012,12.00,00000,28405,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3781,50032676,Stones Ginger Wine 750/12,750 M,0.7500,012,12.00,00000,28778,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3782,50061266,CLUB/COSTCO G DUB BEAUJLAS NOUV,750 M,0.7500,012,12.00,00000,28778,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3783,50061267,KIRKLAND RIOJA,750 M,0.7500,012,12.00,00000,28778,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3784,50061268,G DUB BEAUJ 6/4PK,187 M,NULL,024,24.00,00000,28778,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3785,50061269,G DUB BEAUJ NOUVEAU,750 M,0.7500,012,12.00,00000,28778,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3786,50061270,G DUB BEAUJ NOUVEAU,750 M,0.7500,012,12.00,00000,28778,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3787,50061271,G DUB BEAUJLAS NOUV,750 M,0.7500,012,12.00,00000,28778,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3788,50061272,G DUB BEAUJLAS NOUV,750 M,0.7500,012,12.00,00000,28778,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3789,50061273,G DUB BEAUJLAS NOUV ROSE,750 M,0.7500,012,12.00,00000,28778,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3790,50061274,G DUB BEAUJLAS NOUV WHOLE FOODS,750 M,0.7500,012,12.00,00000,28778,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3791,50061275,G DUB BEAUJLAS VILLAGES,750 M,0.7500,012,12.00,00000,28778,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3792,50061276,G DUB BEAUJLAS FLOWER,750 M,0.7500,012,12.00,00000,28778,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3793,50061277,G DUB BEAUJLAS FLOWER,750 M,0.7500,012,12.00,00000,28778,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3794,50061278,G DUB CAB SAUV,750 M,0.7500,012,12.00,00000,28778,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3795,50061279,G DUB COTE DU RHONE ROUGE,750 M,0.7500,012,12.00,00000,28778,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3796,50061280,G DUB WH BLEND,1.5 L,1.5000,006,6.00,00000,28778,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3797,50061281,G DUB MACON VILLAGE,750 M,0.7500,012,12.00,00000,28778,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3798,50061282,G DUB BEAUJLAS MORGON FLOWER,750 M,0.7500,012,12.00,00000,28778,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3799,50061283,G DUB BEAUJLAS MORGON JEAN DESC,750 M,0.7500,012,12.00,00000,28778,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3800,50061284,G DUB MORGON JEAN DESCOMBES,750 M,0.7500,012,12.00,00000,28778,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3801,50061285,G DUB PINOT NOIR,750 M,0.7500,012,12.00,00000,28778,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3802,50061286,G DUB P FUISSE,750 M,0.7500,012,12.00,00000,28778,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3803,50061287,G DUB RED TABLE,1.5 L,1.5000,006,6.00,00000,28778,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3804,50061288,G DUB RED TABLE,750 M,0.7500,012,12.00,00000,28778,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3805,50061289,G DUB RSV SYRAH,750 M,0.7500,012,12.00,00000,28778,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3806,50061290,G DUB BEAUJLAS NOUV WHOLE FOODS,750 M,0.7500,012,12.00,00000,28778,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3807,50061291,G DUB WHITE TABLE,750 M,0.7500,012,12.00,00000,28778,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3808,50061292,ZZ G DUB MORGON DES VERSAUDS,750 M,0.7500,012,12.00,00000,28778,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3809,50072119,G DUB BEAUJLAS NOUV WHOLE FOODS,750 M,0.7500,012,12.00,00000,28778,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3810,50072120,G DUB BEAUJLAS NOUV ROSE WHOLE FOODS,750 M,0.7500,012,12.00,00000,28778,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3811,50074554,G DUB BEAUJLAS NOUV TRAY,750 M,0.7500,012,12.00,00000,28778,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3812,50074555,G DUB BEAUJLAS NOUV,750 M,0.7500,012,12.00,00000,28778,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3813,50074556,G DUB BEAUJLAS NOUV ROSE,750 M,0.7500,012,12.00,00000,28778,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3814,50074678,G DUB BEAUJLAS FLOWER,750 M,0.7500,012,12.00,00000,28778,11,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QIN,NULL,NULL
3815,91661,KIRKLAND SIG RIOJA RESERVA,750ML,0.7500,12,12.00,.0,DM,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3816,1002926,DUBOEUF ST AMOUR FLOWER CRU,750ML,0.7500,12,12.00,.0,FG,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3817,1111339,GRANITE HILL PETITE SIRAH,750ML,0.7500,12,12.00,.0,FG,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3818,1121458,GRANITE HILL MERLOT,750ML,0.7500,12,12.00,.0,FG,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3819,1202977,DUBOEUF JULIENAS,750ML,0.7500,12,12.00,.0,FG,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3820,1436630,DUBOEUF BEAUJOLAIS ROSE NOUVEAU,750ML,0.7500,12,12.00,.0,FG,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3821,1474905,DUBOEUF BEAUJOLAIS NOUVEAU,750ML,0.7500,12,12.00,.0,FG,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3822,1561783,DUBOEUF JEAN-ERNEST DESCOMBES,750ML,0.7500,12,12.00,.0,FG,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3823,1694748,GRANITE HILL CHARDONNAY,750ML,0.7500,12,12.00,.0,FG,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3824,1708128,GRANITE HILL CABERNET,750ML,0.7500,12,12.00,.0,FG,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3825,1885794,GRANITE HILL PINOT NOIR,750ML,0.7500,12,12.00,.0,FG,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3826,45696,DUBOEUF BEAUJOLAIS VILLAGE,750ML,0.7500,12,12.00,.0,FG,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3827,52147,DUBOEUF MACON VILLAGE,750ML,0.7500,12,12.00,.0,FG,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3828,88774,DUBOEUF POUILLY FUISSE,750ML,0.7500,12,12.00,.0,FG,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3829,1111339,GRANITE HILL PETITE SIRAH,750ML,0.7500,12,12.00,13.5,II,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3830,1112402,CINCO RED BLEND,750ML,0.7500,12,12.00,28.0,II,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3831,1121458,GRANITE HILL MERLOT,750ML,0.7500,12,12.00,13.5,II,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3832,1131299,GRANITE HILL ZINFANDEL,750ML,0.7500,12,12.00,14.5,II,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3833,1169654,UNO SAUVIGNON BLANC,750ML,0.7500,12,12.00,27.0,II,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3834,1708128,GRANITE HILL CABERNET,750ML,0.7500,12,12.00,14.5,II,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3835,1768443,LA PINCOYA SAUVIGNON BLANC,750ML,0.7500,12,12.00,13.0,II,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3836,1851040,GRANITE HILL PINOT GRIGIO,750ML,0.7500,12,12.00,12.5,II,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3837,1885794,GRANITE HILL PINOT NOIR,750ML,0.7500,12,12.00,13.5,II,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3838,40652,GREENALLS LONDON DRY GIN,1.75L,1.7500,6,6.00,80.0,II,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3839,83201,KIRKLAND RIOJA RESERVA,750ML,0.7500,12,12.00,.0,MW,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3840,1120516,DUBOEUF CHENAS,750ML,0.7500,12,12.00,.0,SF,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3841,11241,PASCUAL TOSO EST MALBEC,750ML,0.7500,12,12.00,.0,SF,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3842,11481,DUBOEUF MACON VILLAGE,750ML,0.7500,12,12.00,.0,SF,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3843,11482,DUBOEUF POUILLY FUISSE,750ML,0.7500,12,12.00,.0,SF,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3844,11483,DUBOEUF LA CUVEE BLANC,750ML,0.7500,12,12.00,.0,SF,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3845,11484,DUBOEUF LA CUVEE ROUGE,750ML,0.7500,12,12.00,.0,SF,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3846,1155115,DUBOEUF BROUILLY FLOWER CRU,750ML,0.7500,12,12.00,.0,SF,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3847,1183114,DUBOEUF CLOS QUARTRE VENTS FLEURIE,750ML,0.7500,12,12.00,.0,SF,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3848,1202977,DUBOEUF JULIENAS,750ML,0.7500,12,12.00,.0,SF,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3849,1203649,DUBOEUF LA MADONE,750ML,0.7500,12,12.00,.0,SF,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3850,1286476,DUBOEUF DOM DU POURPRE,750ML,0.7500,12,12.00,.0,SF,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3851,1324835,DUBOEUF DOMAINE DU PARADIS,750ML,0.7500,12,12.00,.0,SF,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3852,1403544,DUBOEUF DOM MARTINGALE BROUILLY,750ML,0.7500,12,12.00,.0,SF,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3853,1436630,DUBOEUF BEAUJOLAIS ROSE NOUVEAU,750ML,0.7500,12,12.00,12.0,SF,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3854,1445444,DUBOEUF DOM DE PONTHEAUX CHIROUBLES,750ML,0.7500,12,12.00,.0,SF,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3855,1474905,DUBOEUF BEAUJOLAIS NOUVEAU,750ML,0.7500,12,12.00,.0,SF,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3856,1476892,DUBOEUF DOM ROCHE NOIRE,750ML,0.7500,12,12.00,.0,SF,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3857,1492419,DUBOEUF CHATEAU SAINT AMOUR,750ML,0.7500,12,12.00,.0,SF,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3858,1510993,DUBOEUF CHIROUBLES FLOWER CRU,750ML,0.7500,12,12.00,.0,SF,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3859,1518130,DUBOEUF DOM DES QUATRE VENTS,750ML,0.7500,12,12.00,.0,SF,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3860,1535730,DUBOEUF MOULIN-A VENT,750ML,0.7500,12,12.00,.0,SF,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3861,1543270,DUBOEUF MORGON,750ML,0.7500,12,12.00,.0,SF,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3862,1676493,DUBOEUF BEAUJOLAIS NOUVEAU (COSTCO),750ML,0.7500,12,12.00,13.0,SF,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3863,1689911,DUBOEUF DOMAINE DU RIAZ,750ML,0.7500,12,12.00,.0,SF,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3864,1696631,DUBOEUF CHATEAU DES CAPITANS,750ML,0.7500,12,12.00,.0,SF,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3865,1699248,DUBOEUF CHATEAU D'OUILLY,750ML,0.7500,12,12.00,.0,SF,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3866,1749472,DUBOEUF LES CLOS DEVOLUET DURAND,750ML,0.7500,12,12.00,.0,SF,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3867,1777110,DUBOEUF DOM MONT CHAVY,750ML,0.7500,12,12.00,.0,SF,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3868,1821550,DUBOEUF DOM COTES DE BERCHOUX,750ML,0.7500,12,12.00,.0,SF,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3869,1850093,DUBOEUF DOM JAVERNIERES,750ML,0.7500,12,12.00,.0,SF,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3870,1930610,DUBOEUF DOM DES ROSIERS,750ML,0.7500,12,12.00,.0,SF,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
3871,1971989,DUBOEUF REGNIE,750ML,0.7500,12,12.00,.0,SF,14,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
