PRODUCT_LIBRARY_KEY,CLIENT_ID,PROVIDER_ID,PROVIDER_SOURCE_ID,PRODUCT_ID,PRODUCT_DESCRIPTION,SIZE_UOM,SIZE_RAW,SIZE_VALUE,SELLING_UOM,PACK_RAW,PACK,UNITS_PER_PALLET,EQUIV_VALUE,STRENGTH,UPC,SCC,EAN,MANUFACTURER_NAME,AUTOMAP_ID,CURRENT_FEED_FLAG,ACTIVE_FLAG,SOURCE_SYSTEM_ID,AUDIT_LOAD_KEY,FILE_KEY,CREATE_DATE,UPDATE_DATE,UPDATE_USER_ID,AGE
1597,67,NULL,NULL,HDSH126,Henrys Dr Shiraz 12,LITER,0.75,0.7500,NULL,6,6.00,NULL,0.08333300000000,NULL,679705001003,NULL,00679705001003,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2012
1598,67,NULL,NULL,HDSH136,Henrys Dr Shiraz 13,LITER,0.75,0.7500,NULL,6,6.00,NULL,0.08333300000000,NULL,679705001003,NULL,00679705001003,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2013
1599,67,NULL,NULL,HDSH146,Henrys Dr Shiraz 14,LITER,0.75,0.7500,NULL,6,6.00,NULL,0.08333300000000,NULL,679705001003,NULL,00679705001003,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2014
1600,67,NULL,NULL,HDSH176,Henrys Dr Shiraz 17 - NEW,LITER,0.75,0.7500,NULL,6,6.00,NULL,0.08333300000000,NULL,679705001003,29327089000215,00679705001003,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2017
1601,67,NULL,NULL,HDSH196,Henrys Dr Shiraz 19,LITER,0.75,0.7500,NULL,6,6.00,NULL,0.08333300000000,NULL,679705001003,29327089000215,00679705001003,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2019
1602,67,NULL,NULL,HDSY127,H Henrys Drive Syrah 12,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,679705002208,19327089002212,00679705002208,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2012
1603,67,NULL,NULL,HDSY147,H Henrys Drive Syrah 14,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,679705002208,19327089002212,00679705002208,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2014
1604,67,NULL,NULL,HDSY157,H Henrys Drive Syrah 15,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,679705002208,19327089002212,00679705002208,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2015
1605,67,NULL,NULL,HDSY176,H Syrah 17 - 6pk NEW,LITER,0.75,0.7500,NULL,6,6.00,NULL,0.08333300000000,NULL,679705002208,29327089002219,00679705002208,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2017
1606,67,NULL,NULL,HDSY196,H Syrah 19,LITER,0.75,0.7500,NULL,6,6.00,NULL,0.08333300000000,NULL,679705002208,29327089002219,00679705002208,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2019
1607,67,NULL,NULL,HMAB147,H Sao Miguel Alicante Bousch14,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,25600391232258,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2014
1608,67,NULL,NULL,HMAB157,H Sao Miguel Alicante Bousch15,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,25600391232258,05600391232254,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2015
1609,67,NULL,NULL,HMAB197,H Sao Miguel Alicante Bousch19,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,25600391232258,05600391232254,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2019
1610,67,NULL,NULL,HMCR157,H Sao Miguel Colheita Rose 15,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,560039123385,25600391233859,00560039123385,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2015
1611,67,NULL,NULL,HMCR167,H Sao Miguel Colheita Rose 16,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,560039123385,25600391233859,00560039123385,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2016
1612,67,NULL,NULL,HMCR177,H Sao Miguel Colheita Rose 17,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,25600391233859,05600391233855,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2017
1613,67,NULL,NULL,HMCR187,H Sao Miguel Colheita Rose 18,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,560039123385,25600391233859,00560039123385,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2018
1614,67,NULL,NULL,HMCR197,H Sao Miguel Colheita Rose 19,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,25600391233859,05600391233855,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2019
1615,67,NULL,NULL,HMCR207,H Sao Miguel Colheita Rose 20,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,25600391233859,05600391233855,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2020
1616,67,NULL,NULL,HMCS157,H Sao Miguel Colheita Red 15,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,25600391234214,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2015
1617,67,NULL,NULL,HMCS167,H Sao Miguel Colheita Red 16,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,25600391234214,05600391234210,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2016
1618,67,NULL,NULL,HMCS177,H Sao Miguel Colheita Red 17,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,25600391234214,05600391234210,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2017
1619,67,NULL,NULL,HMCS177-D,H Sao MiguelColheita17-Damaged,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,25600391234214,05600391234210,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2017
1620,67,NULL,NULL,HMCS187,H Sao Miguel Colheita Red 18,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,25600391234214,05600391234210,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2018
1621,67,NULL,NULL,HMCW167,H Sao Miguel Colheita Branco16,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,25600391232302,05600391232308,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2016
1622,67,NULL,NULL,HMCW177,H Sao Miguel Colheita Branco17,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,25600391233859,05600391233855,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2017
1623,67,NULL,NULL,HMCW187,H Sao Miguel Colheita Branco18,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,25600391232302,05600391232308,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2018
1624,67,NULL,NULL,HMCW197,H Sao Miguel Colheita Branco19,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,25600391232302,05600391232308,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2019
1625,67,NULL,NULL,HMDR187,Dusty Roads Vinho Tinto 18,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,25600391235877,05600391235873,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2018
1626,67,NULL,NULL,HMEE147,H Sao Miguel Escolha Enologo14,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,899188001769,10899188001766,00899188001769,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2014
1627,67,NULL,NULL,HMEE157,H Sao Miguel Escolha Enologo15,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,25600391232197,00560039123219,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2015
1628,67,NULL,NULL,HMEE167,H Sao Miguel Escolha Enologo16,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,25600391232197,05600391232193,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2016
1629,67,NULL,NULL,HMEE167-D,H Sao Mig. Esch Enol16-damaged,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,25600391232197,05600391232193,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2016
1630,67,NULL,NULL,HMEE187,H Sao Miguel Escolha Enologo18,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,25600391232197,05600391232193,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2018
1631,67,NULL,NULL,HMEE197,H Sao Miguel Escolha Enologo19,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,25600391232197,05600391232193,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2019
1632,67,NULL,NULL,HMEE197D,H Sao Miguel Esc Enl 19-damage,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2019
1633,67,NULL,NULL,HMMA187,Monte dos Amigos Red Blend 18,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,25600391233880,05600391233886,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2018
1634,67,NULL,NULL,HMRS136,H Sao Miguel Reserva 13,LITER,0.75,0.7500,NULL,6,6.00,NULL,0.08333300000000,NULL,NULL,15600391232640,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2013
1635,67,NULL,NULL,HMRS146,H Sao Miguel Reserva 14,LITER,0.75,0.7500,NULL,6,6.00,NULL,0.08333300000000,NULL,NULL,15600391232640,00560039123264,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2014
1636,67,NULL,NULL,HMRS156,H Sao Miguel Reserva 15,LITER,0.75,0.7500,NULL,6,6.00,NULL,0.08333300000000,NULL,NULL,15600391232640,05600391232643,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2015
1637,67,NULL,NULL,HMRS157,H Sao Miguel Reserva 15 -12 pk,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,15600391232640,05600391232643,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2015
1638,67,NULL,NULL,HMRS177,H Sao Miguel Reserva 17,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,15600391232640,05600391232643,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2017
1639,67,NULL,NULL,HMRS187,H Sao Miguel Reserva 18,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,15600391232640,05600391232643,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2018
1640,67,NULL,NULL,HPSE137,Herdade da Pimenta Red 13,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,25600391234191,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2013
1641,67,NULL,NULL,HPSE147,Herdade da Pimenta Red 14,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,25600391232203,05600391232209,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2014
1642,67,NULL,NULL,HPSE157,Herdade da Pimenta Red 15,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,25600391232203,05600391232209,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2015
1643,67,NULL,NULL,HSRD157,Sul Red 15,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,25600391234191,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2015
1644,67,NULL,NULL,HSRD167,Sul Red 16 - New Pkg,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,25600391234191,00560039123419,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2016
1645,67,NULL,NULL,HSRD177,Sul Red 17,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,25600391234191,05600391234197,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2017
1646,67,NULL,NULL,HSRD187,Sul Red 18,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,25600391234191,05600391234197,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2018
1647,67,NULL,NULL,HSRD197,Sul Red 19,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,25600391234191,05600391234197,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2019
1648,67,NULL,NULL,HSRD207,Sul Red 20,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,25600391234191,05600391234197,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2020
1649,67,NULL,NULL,HYSB197,Hay Maker Sauv Blanc 19,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,083417007046,10083417007029,00083417007046,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2019
1650,67,NULL,NULL,HYSB207,Hay Maker Sauv Blanc 20,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,083417007046,10083417007029,00083417007046,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2020
1651,67,NULL,NULL,IVCB7-14,Ironstone Chenin Blanc 14,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,724826501212,724826501219,00724826501212,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2014
1652,67,NULL,NULL,IVCB7-15,Ironstone Chenin Blanc 15,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,724826501212,724826501219,00724826501212,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2015
1653,67,NULL,NULL,IVCB7-16,Ironstone Chenin Blanc 16,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,724826501212,724826501219,00724826501212,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2016
1654,67,NULL,NULL,IVCB7-17,Ironstone Chenin Blanc 17,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,724826501212,10724826501219,00724826501212,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2017
1655,67,NULL,NULL,IVCB7-19,Ironstone Chenin Blanc 19,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,724826501212,10724826501219,00724826501212,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2019
1656,67,NULL,NULL,IVCF7-10,Ironstone Cabernet Franc 10,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,724826021253,10724826021250,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2010
1657,67,NULL,NULL,IVCF7-11,Ironstone Cabernet Franc 11,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,724826021253,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2011
1658,67,NULL,NULL,IVCF7-13,Ironstone Cab Franc 13 (New),LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,724826021215,724826021212,00724826021215,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2013
1659,67,NULL,NULL,IVCF7-14,Ironstone Cab Franc 14,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,724826021215,724826021212,00724826021215,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2014
1660,67,NULL,NULL,IVCF7-15,Ironstone Cab Franc 15,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,724826021215,724826021212,00724826021215,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2015
1661,67,NULL,NULL,IVCF7-16,Ironstone Cab Franc 16,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,724826021215,724826021212,00724826021215,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2016
1662,67,NULL,NULL,IVCF7-17,Ironstone Cab Franc 17,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,724826021215,10724826021212,00724826021215,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2017
1663,67,NULL,NULL,IVCF7-18,Ironstone Cab Franc 18,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,724826021215,NULL,00724826021215,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2018
1664,67,NULL,NULL,IVCF7-19,Ironstone Cab Franc 19,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,724826021215,10724826021212,00724826021215,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2019
1665,67,NULL,NULL,IVCFR6-09,Ironstone Reserve Cab Franc 09,LITER,0.75,0.7500,NULL,6,6.00,NULL,0.08333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2009
1666,67,NULL,NULL,IVCFR6-10,Ironstone Reserve Cab Franc 10,LITER,0.75,0.7500,NULL,6,6.00,NULL,0.08333300000000,NULL,724826021253,10724826021250,00724826021253,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2010
1667,67,NULL,NULL,IVCFR6-11,Ironstone Reserve Cab Franc 11,LITER,0.75,0.7500,NULL,6,6.00,NULL,0.08333300000000,NULL,724826021253,10724826021250,00724826021253,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2011
1668,67,NULL,NULL,IVCFR6-13,Ironstone Reserve Cab Franc 13,LITER,0.75,0.7500,NULL,6,6.00,NULL,0.08333300000000,NULL,724826021253,10724826021250,00724826021253,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2013
1669,67,NULL,NULL,IVCFR6-14,Ironstone Reserve Cab Franc 14,LITER,0.75,0.7500,NULL,6,6.00,NULL,0.08333300000000,NULL,724826021253,10724826021250,00724826021253,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2014
1670,67,NULL,NULL,IVCFR6-16,Ironstone Reserve Cab Franc 16,LITER,0.75,0.7500,NULL,6,6.00,NULL,0.08333300000000,NULL,724826021253,10724826021250,00724826021253,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2016
1671,67,NULL,NULL,IVCFR6-17,Ironstone Reserve Cab Franc 17,LITER,0.75,0.7500,NULL,6,6.00,NULL,0.08333300000000,NULL,724826021253,10724826021250,00724826021253,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2017
1672,67,NULL,NULL,IVCFR6-18,Ironstone Reserve Cab Franc 18,LITER,0.75,0.7500,NULL,6,6.00,NULL,0.08333300000000,NULL,724826021253,10724826021250,00724826021253,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2018
1673,67,NULL,NULL,IVCFR6-19,Ironstone Reserve Cab Franc 19,LITER,0.75,0.7500,NULL,6,6.00,NULL,0.08333300000000,NULL,724826021253,10724826021250,00724826021253,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2019
1674,67,NULL,NULL,IVCH7-10,Ironstone Chardonnay 10,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2010
1675,67,NULL,NULL,IVCH7-12,Ironstone Chardonnay 12,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2012
1676,67,NULL,NULL,IVCH7-13,Ironstone Chardonnay 13 (New),LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,724826031221,724826031228,00724826031221,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2013
